0.000000000000000000e+00
2.495290903644651781e+00
3.590264935543002522e+00
4.396417314588405567e+00
5.049902913211622213e+00
5.656252644925156225e+00
6.197112431435852997e+00
6.735030685891361557e+00
7.231094716924096666e+00
7.753168523361851250e+00
8.226601104180385704e+00
8.708861754703615787e+00
9.189364577452623806e+00
9.667011916833017082e+00
1.014312272900785850e+01
1.063203509173472128e+01
1.109543892945948684e+01
1.160749182595605333e+01
1.208729901720374400e+01
1.258503374694669930e+01
1.306818310021807328e+01
1.356930071839586560e+01
1.408051797723294740e+01
1.459719796252911017e+01
1.511705565243236826e+01
1.566050998101236935e+01
1.619387121848557953e+01
1.672632543919443648e+01
1.728605158805422093e+01
1.782905606052543490e+01
1.842535864626821507e+01
1.899727686767417723e+01
1.958325937992580634e+01
2.018675167514986413e+01
2.080739697200068150e+01
2.139914601150083229e+01
2.203352008976722232e+01
