0.000000000000000000e+00
2.498518388353094810e-01
3.623464385920426301e-01
4.406753849579517213e-01
5.054615666554622688e-01
5.652692890057311459e-01
6.220100877568927045e-01
6.740788691616771411e-01
7.255655430454257537e-01
7.761620310280933355e-01
8.237155566296684439e-01
8.717481715866239877e-01
9.206688469665941232e-01
9.682219301968827407e-01
1.017849521787041134e+00
1.064244329806554035e+00
1.113094887397491517e+00
1.161453587681328115e+00
1.210016858546021368e+00
1.259544224400127588e+00
1.309413963084666843e+00
1.361045916390450028e+00
1.411612092375656990e+00
1.464422821345027881e+00
1.515694558511993639e+00
1.569282686563708396e+00
1.622582082511448975e+00
1.677271486384632526e+00
1.734119479844009604e+00
1.790055635058236394e+00
1.847897492140114561e+00
1.906634054137046785e+00
1.966140331739051339e+00
2.028720852293407262e+00
2.087100597737946206e+00
2.151280094057548720e+00
2.215954800700496552e+00
