0.000000000000000000e+00
4.954315104580426343e+00
7.212489582201202509e+00
8.793522372696184419e+00
1.011038877640735301e+01
1.128914254519376925e+01
1.239135711820278729e+01
1.342334140087511329e+01
1.444385622794619195e+01
1.545952961419482818e+01
1.642500056501184602e+01
1.739185145463531867e+01
1.833404586862352659e+01
1.927864035828171296e+01
2.020260321445758578e+01
2.116621575851715065e+01
2.210127200058415298e+01
2.305553552398026795e+01
2.402777900186037741e+01
2.501096276596458878e+01
2.596150571247469330e+01
2.699278338322734072e+01
2.796277200728344425e+01
2.897961713758312641e+01
2.997568349170555635e+01
3.099832379330380050e+01
3.206164922727764122e+01
3.313886608510927090e+01
3.419791633832545585e+01
3.527969735135367557e+01
3.642526812350910603e+01
3.751721408613284581e+01
3.863939698561133440e+01
3.983689372650726312e+01
4.099115389842883417e+01
4.218983023372454255e+01
4.339633589549302428e+01
