0.000000000000000000e+00
7.455693873100035951e+00
1.078755494845143126e+01
1.313195568946491676e+01
1.513015602402724369e+01
1.692501259804302549e+01
1.856514054126993329e+01
2.010183401244435331e+01
2.160013690317265400e+01
2.307569745601000122e+01
2.452266168399838264e+01
2.593434373512785740e+01
2.736138028661480703e+01
2.877210087044689857e+01
3.013816591680613044e+01
3.153200506177441653e+01
3.293020316700455652e+01
3.431422385695650945e+01
3.577516730525182709e+01
3.714869736037923076e+01
3.857788737658184886e+01
4.000695053532707135e+01
4.142688861143945189e+01
4.288072591282805490e+01
4.432050428856187096e+01
4.587951133471994325e+01
4.742413029179112272e+01
4.889139299008663642e+01
5.045106387112039670e+01
5.202735113944116563e+01
5.356297865503329092e+01
5.515369413021142009e+01
5.683433475319357342e+01
5.845145089500854851e+01
6.017945119966039158e+01
6.178490876221667349e+01
6.352035711770608373e+01
